iteration,seed,algorithm,final_objective_value,n_iter_opt,x0,x1,x2,x3,x4
69,69,DE,9.561085625212015e-06,47,0.11003007119954397,0.03352599713399468,-1.3578966027424115e-05,-4.0783653401442105e-10,1.3375382618705103e-12
70,70,DE,9.164646239585078e-06,297,0.7527352727419947,0.028104614597498963,-1.4595643653904566e-07,-1.1830876871126892e-08,3.915792254625993e-12
71,71,DE,1.0448557364962888e-05,501,0.7740219955207919,0.028930379676701663,-4.900750633612824e-06,-4.12490243817507e-09,8.331566870984979e-14
72,72,DE,7.617941142982484e-06,108,0.3734399461762952,0.0317851210079507,-1.1701630299301018e-05,1.6142013776520979e-09,-1.2355910730617623e-12
73,73,DE,9.253732324717104e-06,249,0.04534150807912827,0.03360634426535911,-1.4246694556517257e-05,1.6406629465030711e-09,-3.465411952278183e-14
74,74,DE,8.355618006984431e-06,157,0.8265460976514915,0.027850841214948553,-1.1896142341339861e-07,-1.1481501351218135e-08,3.674465357203808e-12
75,75,DE,6.605909802873536e-06,61,0.11573129812536202,0.033409563472814784,-1.3627418717904213e-05,8.131970963143011e-10,3.0160989000245723e-13
76,76,DE,8.959641661344208e-06,220,0.4723380479640805,0.030740589476585218,-8.158180129474649e-06,-2.3512745149392414e-09,2.836115119373026e-14
77,77,DE,8.895180549940001e-06,142,-0.08426226525232337,0.034785064702395174,-1.6504925055466523e-05,2.685069765066064e-09,1.0451709806794421e-13
78,78,DE,8.498277156349131e-06,133,0.6786905096845551,0.029731203445253204,-7.428573582646973e-06,-1.451782965562958e-09,-6.615197773268487e-13
79,79,DE,9.797037181393631e-06,361,0.4152630269647015,0.03094184940758145,-8.202093079974457e-06,-2.534160398798102e-09,1.3812098266440037e-13
80,80,DE,2.000013234939648e-05,501,1.094395985514563,0.02649302386169109,3.748804375709628e-07,-8.377873618467203e-09,1.1731611505565406e-12
81,81,DE,8.22846081238639e-06,347,0.46478705211642946,0.030078512171944537,-4.2705803313490624e-06,-9.224452010663321e-09,3.969388771390145e-12
82,82,DE,8.135267897900101e-06,206,0.050018282307448314,0.03338183476246416,-1.308573246987501e-05,7.997516190261332e-11,5.233295573837445e-13
83,83,DE,1.5254393046099133e-05,501,0.26044147049679345,0.03188207467993738,-1.0684841877515498e-05,1.1350480830618878e-11,-6.007022004510937e-13
84,84,DE,1.5692332717104242e-05,501,0.9803765559556276,0.027042097214920447,1.4428409171106757e-07,-9.196094654920075e-09,1.8111611202068827e-12
85,85,DE,9.6808734422407e-06,311,0.1195160671247311,0.03301866591428271,-1.2468423604000098e-05,3.4941911366610675e-10,-1.0902835006026306e-13
86,86,DE,1.3375434127715098e-05,501,0.8224945799723828,0.028172513913953433,-5.829820786771905e-07,-1.3651231333020752e-08,6.319304739668455e-12
87,87,DE,1.046160003925766e-05,501,0.018751864827021646,0.03367654198644384,-1.2685121609794854e-05,-2.7968966160083924e-09,2.90417240554159e-12
88,88,DE,9.976084398879974e-06,151,-0.016483906149204565,0.03401943562593722,-1.4255169214543022e-05,5.780456955616369e-10,7.107018094289936e-13
89,89,DE,9.665452049920959e-06,418,0.5155194605008226,0.03091134822433942,-9.730267544917729e-06,2.153228891609786e-10,-1.1828618030460414e-12
90,90,DE,2.3083198648748705e-05,501,1.1179274681244156,0.026520453863247927,-2.0810158327167787e-07,-7.0278412884969774e-09,3.7011869638010184e-13
91,91,DE,6.512010244884804e-06,354,0.5569513027327891,0.030670361598839076,-8.31849327722664e-06,-3.0771971193785136e-09,1.1062640308272403e-12
92,92,DE,7.225597657567729e-06,236,0.2638729606953301,0.032129692446468065,-1.1128713849038025e-05,1.0588643512201347e-10,-4.900444828041963e-13
93,93,DE,2.4510074413669553e-05,501,1.1219378191568221,0.026525590876572285,-4.3110297200734136e-07,-6.484285226238178e-09,-1.1435646773097779e-14
94,94,DE,8.166735568446391e-06,150,0.2848192480755997,0.03209681358705446,-1.082574339492585e-05,-6.352190676158405e-10,-2.3417739567358642e-14
95,95,DE,7.711346669468335e-06,139,0.20001980866898328,0.03232682047326813,-1.0975066887661434e-05,-9.732615106704356e-10,3.216548554466013e-13
96,96,DE,3.1155244135505203e-05,501,0.9795591443500815,0.02787841343241756,-5.019391822331445e-06,-1.3112630487359426e-10,-2.974608528579932e-12
97,97,DE,5.717878482980685e-06,425,0.0412597108083704,0.033992463236476755,-1.5455355583675416e-05,2.837566861388514e-09,-4.668372360483487e-13
98,98,DE,1.392396755495728e-05,501,0.8221280694582492,0.028467047335955724,-3.615206028091017e-06,-5.271750997704074e-09,3.2061697982441755e-13
99,99,DE,9.2983047823738e-06,68,0.7454372367077343,0.028206749767853565,1.1795113874474623e-07,-1.345290182240043e-08,5.423317289099723e-12
100,100,DE,9.742881639740638e-06,411,0.8377598011411456,0.028120255299297268,1.4993393319794044e-08,-1.4096227049924887e-08,6.09342290992315e-12
101,101,DE,2.384864571167642e-05,501,0.9447811362528495,0.0278031942947644,-3.7442225976595534e-06,-3.3776838462940864e-09,-8.535137042046532e-13
102,102,DE,6.322425428402687e-06,314,0.3704211651407207,0.03148119569563217,-9.654794484160385e-06,-1.3712842041532482e-09,-3.9181544210529295e-14
103,103,DE,4.9575043536432576e-06,28,0.32936803680038906,0.03217088851190655,-1.1747798653181382e-05,-2.160595549891127e-10,4.733713646905316e-13
104,104,DE,4.536240325327209e-06,177,0.718537299883786,0.028844236654532153,-3.3700394874612045e-06,-7.665745390287868e-09,2.3731393506847296e-12
105,105,DE,2.4468676322419103e-05,501,1.1714588275427713,0.026321267738713152,-3.56794979732138e-08,-6.968231544428436e-09,2.745302020942596e-13
106,106,DE,1.62576667294181e-05,501,0.833279734034216,0.02893910125531106,-6.120558504118759e-06,-2.7310995948043517e-09,1.0019261207410462e-14
107,107,DE,1.7464348470007144e-05,501,0.9850704810895391,0.027531233776712453,-2.477598025128885e-06,-5.163010765156887e-09,-1.0398038289437487e-13
108,108,DE,8.719679633423808e-06,73,0.0893152205472332,0.03312783800836957,-1.282923778408898e-05,4.35256444192275e-10,1.0553739875999313e-13
109,109,DE,9.848434420183304e-06,308,0.8443961742172819,0.028646471775200022,-4.2723882909243175e-06,-5.4905865803608785e-09,1.1762459697851318e-12
110,110,DE,8.949836866522786e-06,473,0.6020060055594454,0.03055759086655467,-9.385647024162422e-06,-4.234141506033789e-10,-3.9140998656753843e-13
111,111,DE,1.2511947310555092e-05,501,0.10568731929024816,0.03295257061200389,-1.179959637544378e-05,-8.785390691830066e-10,4.1620420672136647e-13
112,112,DE,1.2275578137600836e-05,501,0.8820893040439044,0.028325846925586873,-3.9473924123443025e-06,-4.617482492629698e-09,1.3413247487490175e-13
113,113,DE,1.1894564895563357e-05,501,0.8706104719777299,0.028525348869561838,-4.838578621197716e-06,-3.5434990122053185e-09,-1.9107164403279775e-13
114,114,DE,6.586893227665089e-06,410,0.2925989254740779,0.03201275637987945,-1.1083545491242458e-05,-4.943780657761557e-10,2.891380002380215e-13
115,115,DE,9.488952324105289e-06,118,-0.01938015522021559,0.03404399250979561,-1.4288416980425855e-05,7.453090703947674e-10,4.691981523319311e-13
116,116,DE,1.1691975792791911e-05,501,0.39015012178322644,0.031106970917914898,-9.068634016108469e-06,-1.0716426229365947e-09,-5.064405613624551e-13
117,117,DE,9.971693389070023e-06,499,0.3594668568092858,0.031300500881907146,-9.295246755863076e-06,-1.4209867348607577e-09,-3.7496124125875015e-14
118,118,DE,1.413938985607602e-05,501,0.8556849321976471,0.028867469265279635,-6.139933015170355e-06,-1.951829784599461e-09,-7.628942209414779e-13
119,119,DE,6.6459189191653255e-06,112,0.49680735039235907,0.0307404004618094,-8.076308006057391e-06,-3.182508690482085e-09,1.0228116581834615e-12
120,120,DE,9.431679859158804e-06,488,0.010560466544529091,0.03375036068370416,-1.3665329180838997e-05,4.173633686422453e-11,9.224843127002496e-13
121,121,DE,4.007393671616146e-06,394,0.5274460552408184,0.030680608730945573,-8.319719728093654e-06,-2.510451201325367e-09,4.73345436662182e-13
122,122,DE,3.1520845543810874e-05,501,1.1349681813070804,0.02634570927009143,-3.222995368946865e-07,-6.201892895648575e-09,-2.0918042989788746e-13
123,123,DE,5.7855478742703125e-06,244,0.3055855588968028,0.032023947184580216,-1.0944530646235253e-05,-2.9967966589809134e-10,-1.753625554811074e-13
124,124,DE,1.4065029864254287e-05,501,1.0343321044061708,0.02693738477542863,2.765212522422115e-08,-9.989780404162077e-09,2.922156511279148e-12
125,125,DE,1.0165037036624503e-05,501,0.8121060459256298,0.028588633011666226,-4.221911040703599e-06,-4.639309706146578e-09,2.396728762097651e-13
126,126,DE,6.9269740760017215e-06,108,0.12080552626713782,0.03327896358993717,-1.3124076351173664e-05,-5.824556789272737e-10,1.3541291106633443e-12
127,127,DE,2.211413305780306e-05,501,1.093486193045683,0.0268987810828228,-1.401820867759624e-06,-5.6548301645956925e-09,-2.0257813246087462e-13
128,128,DE,1.5712315787704045e-05,501,1.0361962232037674,0.026981823985263144,-2.16708990751991e-08,-9.034916904539802e-09,1.7721978501377668e-12
129,129,DE,5.826668055549861e-06,303,0.2870339475741982,0.03250885041165067,-1.2318646259831172e-05,-1.2577052385497554e-11,5.640707670343548e-13
130,130,DE,9.200933473948934e-06,329,0.5908701629222519,0.03023740660926414,-7.448957209977797e-06,-2.5495061081114764e-09,-2.977339188757495e-14
131,131,DE,6.99622077254855e-06,413,0.07555567817975807,0.033628905088573274,-1.4636615860953963e-05,2.24253260391493e-09,-2.5484676914138116e-13
132,132,DE,1.107440031421376e-05,501,0.8718585528749848,0.028115498235641488,-3.0705473563305223e-06,-5.893129934990994e-09,7.591948626368628e-13
133,133,DE,6.192102431741522e-06,90,0.20937576957106518,0.03260242758886722,-1.2424997891441808e-05,8.410263543462476e-10,-3.5215052601897445e-13
134,134,DE,4.735106668030681e-06,293,0.2920789881021619,0.03217868918757699,-1.159693214180418e-05,5.883595775723829e-11,-6.099600413540076e-14
135,135,DE,9.395944190577351e-06,248,-0.027619945656381643,0.034134178750046776,-1.4264938757982827e-05,-4.2206782747196505e-11,1.1516227860706247e-12
136,136,DE,1.2023362728221672e-05,501,0.08235649140501454,0.0330753747562083,-1.2261094358691882e-05,-8.685273321837463e-11,4.702853071240298e-14
137,137,DE,9.648034117688853e-06,173,0.5576859408250987,0.03070471680844826,-9.567130895032503e-06,-1.310520291298966e-10,-5.534158642423965e-13
138,138,DE,8.727971518256025e-06,259,0.28190635717314505,0.03183532307576336,-1.0364868743044615e-05,-6.834948814999343e-10,-2.3586946199690746e-13
139,139,DE,1.5625298733368036e-05,501,0.9000133109278557,0.027412801767361578,9.345859814918731e-07,-1.2338997521952417e-08,3.993519590817805e-12
140,140,DE,7.366079575404967e-06,159,0.42760362551799724,0.03110778916727288,-9.5174724865758e-06,-8.973675455697877e-10,-1.7177344879506364e-13
141,141,DE,8.459340523140174e-06,150,0.5871319565876648,0.030451566078500712,-8.71403058643593e-06,-1.3283814653127807e-09,1.0639079773283885e-14
142,142,DE,9.10412490477552e-06,312,0.6183944398118008,0.030103785616409733,-8.301349730742597e-06,-1.5220926941988409e-10,-1.4476333791378344e-12
143,143,DE,9.938507770117137e-06,145,0.45363259165550174,0.03144329216721982,-1.0261711350776447e-05,-5.354287080015096e-10,-2.2041035220680215e-13
144,144,DE,1.079773288366397e-05,501,0.611329537867031,0.028844309617596726,-7.198983848052552e-07,-1.3163576665633438e-08,5.4380152847614784e-12
145,145,DE,7.324766693774884e-06,490,0.9285396153040851,0.027550007267716142,5.6362577189282086e-08,-1.201583267623103e-08,4.3324424629801164e-12
146,146,DE,1.4334076361656636e-05,501,0.7247939566173799,0.029619454546868776,-8.178483759608883e-06,7.390769450040539e-10,-2.1212079364459833e-12
147,147,DE,7.760950810010608e-06,278,0.1951924182548292,0.0324985557748755,-1.1553536831991374e-05,-1.2972513902577928e-10,-1.9229401741245372e-13
148,148,DE,6.722895242483017e-06,145,0.7546215043755511,0.028063056200429762,-1.84997270313858e-08,-1.2961483885895981e-08,5.160085425283295e-12
149,149,DE,2.471980728088838e-05,501,1.095774418443614,0.026522130872059218,9.687811863721494e-08,-7.40864697303058e-09,3.585906686363639e-13
150,150,DE,8.983022871142568e-06,153,0.6431397793496272,0.029898554642700585,-7.291538053781839e-06,-2.6782011694506923e-09,2.845889106640461e-13
151,151,DE,7.127983376057625e-06,265,0.1628840611421516,0.033361896012851666,-1.4017112068973962e-05,1.4639428722237789e-09,-1.5273223352846295e-14
152,152,DE,9.93450862333034e-06,224,0.4819226050353077,0.030851467794788406,-9.433329582129608e-06,3.456005394088019e-10,-1.3925043715762416e-12
153,153,DE,2.3725574243612406e-05,501,0.6384509420195348,0.030755831110611035,-9.917461475943576e-06,1.893393164009404e-11,-5.977054928398894e-13
154,154,DE,2.1403626788626093e-05,501,1.0330581906691512,0.027265019069852053,4.928100529961491e-08,-1.2342623388639203e-08,5.064751168867182e-12
155,155,DE,6.992349861804378e-06,175,0.08010850077768922,0.033721240508281326,-1.4397146327095798e-05,9.913256680450418e-10,6.796820061831129e-13
156,156,DE,7.764635622576242e-06,326,0.16215579722340337,0.03329299373221429,-1.3606287470842523e-05,2.6871375892237613e-10,9.261732493270921e-13
157,157,DE,1.397487042937992e-05,501,0.9514934882998688,0.027156908859456288,1.8908349173454294e-08,-9.38325293192795e-09,2.0394342695702947e-12
158,158,DE,6.506814052827478e-06,67,0.20154017919335576,0.03258253442106418,-1.2114336782642699e-05,6.588070909831224e-11,1.8274218117826837e-13
159,159,DE,1.4319022214866473e-05,501,1.055699034451676,0.02673800867837553,3.2431795697784097e-07,-9.319765380841228e-09,2.0541997214079324e-12
160,160,DE,8.345373030448557e-06,98,0.33222607427117146,0.0314950801750712,-9.695790157154097e-06,-1.2502242768051852e-09,-1.7491569445270192e-14
161,161,DE,9.865029283700913e-06,149,0.2870612986466342,0.031875230348793596,-1.0669762001435836e-05,5.210048326037781e-11,-6.736107829863223e-13
162,162,DE,9.186797973301521e-06,471,1.0209753442591067,0.02642757708609695,4.820004991596407e-06,-1.918828297698256e-08,7.786291919688167e-12
163,163,DE,9.615020880273475e-06,365,0.026389801541590194,0.033572844414925494,-1.3340766113500509e-05,4.457180680823545e-10,1.73443725000642e-13
164,164,DE,2.0246190672729764e-05,501,0.43169117534106544,0.031097105016740696,-9.276105239277051e-06,-3.9339219386697797e-10,-1.2428367814505397e-12
165,165,DE,8.43782452364763e-06,349,0.5773803076809108,0.030602500085731506,-8.887384177700452e-06,-9.261958595657464e-10,-4.794894618987877e-13
166,166,DE,9.588704515945882e-06,188,0.09577171256057711,0.03312663476125486,-1.2719784468837277e-05,-2.0670973039466476e-10,7.549974260667703e-13
167,167,DE,1.439358223443584e-05,501,0.9712112689156237,0.02723656477811541,-5.909907029959414e-07,-8.656504431625497e-09,1.9336281379474638e-12
168,168,DE,4.256125791312354e-05,501,1.0441520669412538,0.027607747928743445,-4.684914227515055e-06,4.481232588132191e-10,-3.860665939229831e-12
169,169,DE,1.4913528459955731e-05,501,0.3370684601776283,0.029967925315502828,-1.2487458247701823e-07,-1.847193796151351e-08,9.302373936196412e-12
170,170,DE,5.103746397635704e-05,501,1.3692315361059344,0.02595769142007111,-8.532598451510947e-07,-5.558073496580542e-09,-9.500943237020568e-14
171,171,DE,9.296720708538076e-06,426,0.9322776259890256,0.027620412443599984,-1.1028935005099214e-06,-9.122585372289384e-09,2.4564028333205556e-12
172,172,DE,9.845841499337183e-06,499,0.6237175469841936,0.030251082196490676,-8.365644308612274e-06,-1.7574392117082563e-09,2.552958488177853e-13
173,173,DE,9.879445990673334e-06,440,0.1496145704554031,0.03285760434707401,-1.2086465810283589e-05,-1.219867825462384e-11,-1.720655305213645e-14
174,174,DE,5.650241004969839e-06,99,0.22692326768287754,0.03269382461713796,-1.2519005791635109e-05,4.4907180692782626e-10,1.0531378204139499e-14
175,175,DE,8.2553636421064e-06,328,0.2048017224499767,0.03287412298909785,-1.2442528776147453e-05,-1.6599183673033192e-10,4.042185736018999e-13
176,176,DE,2.03412975584817e-05,501,0.7161251295893114,0.029913778180215924,-8.730877090305486e-06,-2.502616627052417e-10,-6.588183010636288e-13
177,177,DE,1.0862628461113259e-05,501,0.6230614743017222,0.028572224666914843,-9.761935742454784e-08,-1.3929037629936865e-08,5.840323228043837e-12
178,178,DE,2.616208400904662e-06,102,0.8116516399910517,0.027954603047882203,-1.1091784740147878e-07,-1.2267965510671128e-08,4.477163338827869e-12
179,179,DE,8.55714956083421e-06,436,0.11426499062363267,0.0331089556596726,-1.2786928555522152e-05,7.456272710312904e-10,-3.2712858741747524e-13
180,180,DE,1.1152822715179932e-05,501,0.03655424755732086,0.033412704619950453,-1.2769131082625368e-05,-2.0576296650585893e-10,3.9181669357874903e-13
181,181,DE,3.12744296530751e-06,388,0.3081660998552696,0.032275652095162935,-1.1901154985580813e-05,1.1845641941108116e-10,1.6709913383247819e-13
182,182,DE,9.140689333478808e-06,138,0.23907440721023235,0.03248920450156547,-1.2164042560952273e-05,-1.5260645260823707e-10,6.344155951018293e-13
183,183,DE,8.225665496505102e-06,425,0.3256109081665408,0.03209138352321863,-1.1104765954538552e-05,-5.102376300283789e-10,2.140951636975728e-14
184,184,DE,9.16998120624584e-06,166,0.30652474504728067,0.03225728449692531,-1.2360845244046182e-05,9.635581410258286e-10,-1.1076836459105085e-13
185,185,DE,5.7236549248714095e-05,501,1.3172694576134343,0.026664952994050747,-4.138484531238851e-06,-8.214648873949798e-11,-2.9839316034144637e-12
186,186,DE,1.8287342450540028e-05,501,0.8249266625268828,0.029051189583249454,-7.184412441899707e-06,-7.600188553729813e-11,-1.7422853372566701e-12
187,187,DE,1.3051119245993408e-05,501,1.0336325423101882,0.026912423982754938,-2.318429069096314e-08,-9.010761968313739e-09,1.873546689004665e-12
188,188,DE,6.172455195350028e-06,87,0.1412442198866534,0.03305348289670678,-1.2870427065915845e-05,-1.255408298226626e-11,7.468855480994391e-13
189,189,DE,1.4708770636538643e-05,501,0.8687081264622144,0.027863666151398122,2.1536205512027816e-07,-1.3923943969042984e-08,5.838362115921883e-12
190,190,DE,9.855418928593443e-06,236,0.7997677093896313,0.028993437295961152,-5.766782402206417e-06,-3.115528132100265e-09,-3.6659055886054095e-14
191,191,DE,0.0007096573844597081,501,4.680087646110828,0.005374711614270552,3.56451447433573e-05,-2.448777442395178e-08,-5.754512517534106e-13
192,192,DE,6.4302203484436525e-06,170,0.09218412562402137,0.033436946723558604,-1.3738067370948982e-05,9.997751742637236e-10,9.708920433058105e-14
193,193,DE,5.549672727926645e-05,501,1.451261410009287,0.02456790731431677,2.384235927215873e-06,-6.4580477090970025e-09,-1.2132557781745397e-12
194,194,DE,1.1547901742110455e-05,501,0.4368618419068859,0.0296704845839304,-1.2454038396450595e-07,-1.8707286570181163e-08,9.926206696668867e-12
195,195,DE,7.826663441127594e-06,369,0.1468989559966997,0.033204756958271395,-1.4077114314527148e-05,2.304492963250137e-09,-5.185712874208121e-13
196,196,DE,1.886192065229401e-05,501,0.8884871712899969,0.028761802971989544,-6.774798382852805e-06,1.1308231323586066e-11,-2.0746362290146694e-12
197,197,DE,1.3066421538983038e-05,501,0.8444769717434799,0.0276303997291123,7.695996763782902e-07,-1.3943167754428431e-08,5.837264716729807e-12
198,198,DE,2.9738746035316964e-05,501,1.0746888864770845,0.02658617949389886,-2.7387481106983676e-08,-6.887310484135031e-09,-7.187892009692638e-14
199,199,DE,4.955281194407634e-06,72,0.3006372113619437,0.0319085089701114,-1.0880120379942052e-05,-1.9128741878812713e-10,-2.3099895580541857e-13
200,200,DE,9.653780862086016e-06,217,0.7266700313600423,0.029555694679088536,-6.79031161314678e-06,-2.3045504163537784e-09,-3.895800430255788e-13
201,201,DE,9.7764963906921e-06,205,-0.07108887136976576,0.03489030409187375,-1.750096371729193e-05,4.1990593827010775e-09,-4.281716452345381e-13
202,202,DE,7.080688238670376e-06,121,0.15376896751843053,0.03281690413219766,-1.2229833077999396e-05,1.6954843159267395e-11,8.501722909887103e-14
203,203,DE,9.899202122050264e-06,213,0.6699212946973842,0.029702047572880773,-6.534092591897436e-06,-2.8881646644147644e-09,-1.270598078783329e-13
204,204,DE,9.883816222996691e-06,208,0.39807272045549125,0.03135353076929134,-1.024499961990187e-05,-2.0531459359877813e-10,-4.4050175762084597e-13
205,205,DE,5.558805992825027e-06,72,0.3835522694181199,0.03185569858882302,-1.1501889558225526e-05,2.656912797169209e-10,-1.974925290947808e-14
206,206,DE,9.000936246798098e-06,74,0.09195074874396418,0.03315194119927962,-1.3009143521820781e-05,6.3055457488285e-10,5.744232113878384e-14
207,207,DE,4.622692031449537e-06,112,0.21019835636913223,0.03299615844515179,-1.3454011198505472e-05,1.2862091640097248e-09,-2.4265393617752134e-14
208,208,DE,9.044690548798251e-06,118,0.10285141140006808,0.03324309554958232,-1.3019236457687332e-05,7.032840931035265e-10,-2.033048438980096e-13
209,209,DE,7.383860206252378e-06,88,0.1570460843912733,0.03291730545051743,-1.2415064360937563e-05,2.4472910515500314e-10,3.3049735079555435e-14
210,210,DE,9.601699651837398e-06,58,0.05306048008717641,0.03364323880552021,-1.3814504123114137e-05,-1.1982516825540524e-10,1.3405807875585886e-12
211,211,DE,6.420437334975364e-06,383,0.5530503463213424,0.03073950763457058,-9.452011029631752e-06,-1.431642702100929e-10,-7.749942017079064e-13
212,212,DE,9.640866813254777e-06,280,0.7375645544145502,0.02942335207193426,-5.651481793382435e-06,-4.912422637387212e-09,1.287843743140026e-12
213,213,DE,5.475496392855754e-06,122,0.5220009404701921,0.03050719392951193,-8.164580089545084e-06,-1.875705035830418e-09,-1.7195911516190828e-13
214,214,DE,1.8795907592001572e-05,501,0.9383308699241331,0.02762791577446535,-2.4373360111833943e-06,-5.262311990364465e-09,-1.2351906419356251e-13
215,215,DE,1.8206292788299666e-05,501,0.9136150709031742,0.028381566480769182,-5.463473338672591e-06,-1.3915862739523201e-09,-1.6588531973937976e-12
216,216,DE,1.5630360073870268e-05,501,0.7121272603910893,0.029885825587770833,-7.456906874079359e-06,-2.220096287657608e-09,-5.824975704998319e-14
217,217,DE,9.745572759617133e-06,206,0.5273781713427775,0.030632062943826584,-9.454331846476243e-06,7.771702054991115e-10,-1.650009218898072e-12
218,218,DE,0.0007024312009055664,501,5.015576840072524,-2.9979008858946334e-05,5.3814477689817515e-05,-4.21302315293177e-08,2.9667349683383254e-12
219,219,DE,7.658098315518231e-06,195,0.5992257570974838,0.030004497755396698,-7.381339724570793e-06,-2.0257905885378042e-09,-3.3051740958372973e-13
220,220,DE,1.868906718171891e-05,501,1.1542175254117037,0.026223618891329986,9.7663176038204e-07,-9.192762625382468e-09,1.6051372925386094e-12
221,221,DE,0.0004919300506617157,501,4.89248098746781,6.179864863624952e-05,5.715023754127715e-05,-5.2341855357614944e-08,1.049082296936881e-11
222,222,DE,6.353551451110227e-06,246,0.535976565867549,0.030765198411281416,-9.160626987239012e-06,-1.4760221705566762e-09,2.639035014755734e-13
223,223,DE,5.810144996669294e-06,69,0.40267950816351117,0.03140080281998904,-1.0174623167336463e-05,-6.541350377816644e-10,1.7376441930284207e-14
224,224,DE,3.609237692504411e-05,501,1.1573803367265487,0.027318963945406848,-4.1178917103675875e-06,-2.2021958452332746e-09,-1.3193165792483319e-12
225,225,DE,2.1853359292750607e-05,501,1.0653834909495,0.027383873082373777,-2.9619275126500315e-06,-4.244842363385469e-09,-4.0666261451471647e-13
226,226,DE,8.21920567622717e-06,131,0.3686091120247604,0.03158212097273418,-9.896001323812255e-06,-1.1798238218976307e-09,3.303863062128894e-14
227,227,DE,3.9902971666500195e-05,501,1.2709386515381738,0.02620811787064044,-1.663917417260951e-06,-3.597974355663841e-09,-1.3911227706583838e-12
228,228,DE,8.813963944623993e-06,218,0.40392648360842326,0.031280991817924556,-9.546305656759997e-06,-1.0168380470275972e-09,-1.7046676690520375e-13
229,229,DE,9.001033169941016e-06,239,0.2894574540537739,0.03223308192134093,-1.1922273251801962e-05,4.322805311369755e-10,4.978437352545192e-14
230,230,DE,5.103927149369418e-06,219,0.2189720807076529,0.03263698364178903,-1.2327764162938684e-05,7.02666281226326e-10,-4.009949923034506e-13
231,231,DE,9.588573817369836e-06,72,0.014952013577175668,0.03402543017382388,-1.4358249859979366e-05,-1.5923967641524534e-10,1.5769637578747006e-12
232,232,DE,9.801138076504955e-06,271,-0.050678104425274706,0.03466001282521631,-1.646435738107094e-05,2.6376871505048115e-09,3.110047473531392e-13
233,233,DE,9.954420707395253e-06,156,-0.03650586249410719,0.03485270276028441,-1.7990419872557535e-05,5.3352058384700715e-09,-1.066091083259262e-12
234,234,DE,1.0481490833117043e-05,501,0.4721649415246292,0.031513152960347644,-1.1162818940729647e-05,1.590811809485331e-10,2.1913441748914103e-14
235,235,DE,2.5576916521832017e-06,152,0.31109884066517707,0.032045960177890284,-1.1378723131791828e-05,1.1638020730609369e-10,-1.6988151063114764e-13
236,236,DE,1.1182359612013613e-05,501,0.8538959028032618,0.02848304648718007,-4.289790483009737e-06,-4.314937179335509e-09,6.183106057687067e-14
237,237,DE,3.177070198093657e-05,501,0.9692166904964543,0.027880793508364515,-4.435162936431709e-06,-1.1414539882655485e-09,-2.5859903609991823e-12
238,238,DE,8.260980776585962e-06,382,0.5815232793184116,0.028906901554763276,-2.0597461446832012e-07,-1.4791918089069612e-08,6.558458818217844e-12
239,239,DE,7.666524708669113e-06,191,0.22991542195622816,0.03217337096869694,-9.738136871599768e-06,-3.4682706670651784e-09,1.7038831952279204e-12
240,240,DE,2.2764122655973222e-05,501,0.70900204656183,0.02913777714369526,-5.42460991529438e-06,-2.5928015455590394e-09,-1.1924193834635003e-12
241,241,DE,5.650738338854071e-06,410,0.775889436533918,0.027787743599863895,1.3207202963763391e-06,-1.5159453558470037e-08,6.32372605554533e-12
242,242,DE,6.513544267204706e-06,232,0.0362287592145363,0.03398622512469011,-1.4826273129573415e-05,1.4680347543884837e-09,3.3320490492045574e-13
243,243,DE,2.633531251798576e-05,501,0.5868604143141745,0.02967780526990802,-6.461057452926901e-06,-1.9227217098331197e-09,-1.0780700488534242e-12
244,244,DE,2.5545194980977815e-05,501,1.1300731232377377,0.026819118727281595,-1.8519742278298136e-06,-4.589155654205125e-09,-7.750264915545364e-13
245,245,DE,7.937844932185236e-06,261,0.3317200253225143,0.03228423502449992,-1.2050479273895349e-05,5.666949784510245e-10,-1.5779393407924105e-13
246,246,DE,3.476909638166654e-05,501,1.0537412617788524,0.027035661233747243,-2.521427821934106e-06,-3.1407651867256944e-09,-1.7229022415695769e-12
247,247,DE,9.867860981366848e-06,92,0.4492944773002838,0.030805597802697784,-8.551736404356189e-06,-2.0674266943224738e-09,3.2341561892622e-13
248,248,DE,1.5853302046595115e-05,501,0.8884557916193094,0.02832306212019618,-4.576997348474377e-06,-2.920468180987928e-09,-9.55423314351655e-13
249,249,DE,9.466562252525171e-06,318,0.2761301182340013,0.032258384853661004,-1.1533570273631805e-05,1.3919384428709249e-11,1.923036578037112e-14
250,250,DE,2.5407139099121174e-05,501,1.1423946846764854,0.026773444752723207,-1.7523960792263393e-06,-4.793308481750521e-09,-6.065842909636077e-13
251,251,DE,7.039168616547229e-06,115,0.4388377105520836,0.03135076509077858,-1.0172163577912563e-05,-8.976876328576555e-11,-6.129341249965936e-13
252,252,DE,8.872857648951946e-06,212,0.5086627248934806,0.03071194516414703,-9.021167014469241e-06,-8.972967997960292e-10,-5.017997045299713e-13
253,253,DE,9.173752131566367e-06,330,0.2048668395718137,0.03230340436375129,-1.1120780989460994e-05,-4.2724040888738943e-10,-1.0527815878668766e-13
254,254,DE,8.52789975681272e-06,186,0.934740775393317,0.02751070677442125,-9.285288317417407e-07,-9.041721132390066e-09,2.3581657253217314e-12
