iteration,seed,algorithm,final_objective_value,n_iter_opt,x0,x1
204,204,ES,5.0745554097023435e-09,55,1.000034113944954,1.0000744826879482
205,205,ES,3.5974725544480103e-09,49,1.0000247094330055,1.000043954207612
206,206,ES,3.3287809596668057e-09,50,0.999951143028201,0.9998992196044293
207,207,ES,4.302537524307176e-09,48,1.000038331292918,1.000071341227391
208,208,ES,3.791606052304692e-09,48,1.0000589470200674,1.0001161174730957
209,209,ES,6.656779811243587e-09,34,1.0000400188385332,1.000087149322437
210,210,ES,2.505244041608374e-09,44,0.9999738650878301,0.9999519995943469
211,211,ES,2.6341983185323126e-09,57,0.9999664581237068,0.9999368021386844
212,212,ES,7.224943164445319e-09,55,0.9999953023802162,0.9999990917581291
213,213,ES,4.451119239436025e-09,48,0.9999370290875904,0.9998762661900391
214,214,ES,9.989199349951257e-09,55,0.9999353701000754,0.9998631206147272
215,215,ES,3.936098196771996e-09,43,1.0000230866995437,1.000040340320422
216,216,ES,6.198571722454565e-09,40,0.9999440618427157,0.9998936671161992
217,217,ES,8.884317310885625e-09,54,1.0000939474118156,1.0001886665463593
218,218,ES,6.591394840238813e-09,46,1.0000175769051227,1.0000430803082183
219,219,ES,5.662865674190847e-09,53,1.0000115873021904,1.0000157392829763
220,220,ES,6.473112842276024e-09,50,0.9999257649581776,0.9998546374771768
221,221,ES,7.2694624926653885e-09,44,1.0000342717099762,1.0000607376025157
222,222,ES,1.6335992995494335e-09,41,0.9999888825400302,0.9999816510772838
223,223,ES,9.006903568618513e-09,36,0.9999489468478175,0.999889896002552
224,224,ES,9.0020608113694e-09,47,0.9999471404708304,0.9998864046933442
225,225,ES,7.643393523949895e-09,40,1.0000874251605385,1.0001749064233698
226,226,ES,2.021779085537649e-09,39,0.9999916779350059,0.9999877746747434
227,227,ES,9.090452014587078e-09,48,1.0000833935661184,1.0001714157370183
228,228,ES,8.141288380410968e-09,56,1.0000135367482736,1.000035994467215
229,229,ES,1.6577258581794175e-10,49,0.999994178191057,0.9999872080296331
230,230,ES,3.727824465333227e-09,39,0.9999408378985872,0.9998831881718158
231,231,ES,2.791807356813559e-09,37,1.0000274568573728,1.0000594288105922
232,232,ES,4.471621486435233e-10,44,1.0000070388338245,1.000016071750712
233,233,ES,5.574281786473103e-09,44,1.0000739909662633,1.0001489854988583
234,234,ES,4.808569431573658e-09,55,0.9999394414417482,0.9998755083405784
235,235,ES,9.212051852260636e-10,37,0.9999816428282489,0.9999608689303264
236,236,ES,5.211876689143812e-09,57,1.0000216371805637,1.0000363873703249
237,237,ES,1.6465638074259533e-09,48,1.0000373997413154,1.000076375121369
238,238,ES,1.045704711214562e-09,45,0.9999684391193202,0.9999375836175938
239,239,ES,5.588722336071249e-09,45,1.0000746694246376,1.0001497077340378
240,240,ES,1.8363468220063568e-09,49,0.9999576989129403,0.9999147143061675
241,241,ES,1.3851337115654252e-09,48,0.9999633087258172,0.9999259952266337
242,242,ES,6.692983303559945e-09,45,0.9999858443855419,0.9999636313031407
243,243,ES,6.0244341076997075e-09,49,1.0000282203600996,1.0000636720389644
244,244,ES,9.590229603725946e-09,35,1.0000237240407375,1.000056949907113
245,245,ES,6.826694239243344e-10,52,1.0000244247299555,1.0000479221448957
246,246,ES,8.591503319137336e-10,50,0.9999732201165191,0.9999476325381017
247,247,ES,7.463480773790663e-09,47,1.000080118289173,1.0001634749324864
248,248,ES,5.340832237791188e-09,51,1.0000104515794925,1.000028136245978
249,249,ES,1.8914561435838617e-11,47,0.9999967413596924,0.9999937707547383
250,250,ES,2.9585499049151616e-09,45,0.9999929723321298,0.9999913383782547
251,251,ES,9.8033580243154e-09,48,1.0000979772487466,1.0001945364529878
252,252,ES,8.66693858038293e-09,50,0.9999208351699932,0.999836777762019
253,253,ES,6.454022710059478e-09,42,0.9999201354153628,0.9998411470989027
254,254,ES,3.0543962894086113e-09,54,0.9999719996087438,0.999948764846081
255,255,ES,2.2580502029368913e-09,48,1.0000334387151608,1.0000702547927307
256,256,ES,4.36196434942561e-09,43,1.000043046120842,1.0000810851069006
257,257,ES,2.013951682312126e-10,49,0.9999933044184233,0.9999878601384679
258,258,ES,5.5465809885198874e-09,50,0.9999674668958475,0.9999282354634672
259,259,ES,4.658857954583403e-10,53,0.9999798654822332,0.999960509103687
260,260,ES,8.890096885222662e-09,59,1.0000233513290173,1.0000558381977462
261,261,ES,6.5252406328981164e-09,54,1.0000296010085508,1.0000516868964309
262,262,ES,4.812923435215195e-09,36,0.9999762185484149,0.9999459204804843
263,263,ES,8.342446056937383e-10,46,1.0000275275521688,1.0000541813423653
264,264,ES,6.05085985605598e-10,44,0.9999996174062828,0.9999967752607047
265,265,ES,1.3001784961147096e-09,44,1.0000211225200597,1.000045167844305
266,266,ES,4.36023375320897e-09,51,1.000046094965945,1.00009692015125
267,267,ES,5.2655010511901545e-09,38,0.999927804625395,0.9998548841963202
268,268,ES,3.993850641953705e-09,42,0.9999422922321757,0.9998871639625733
269,269,ES,5.693319650886567e-09,49,1.0000205520964924,1.0000483647331277
270,270,ES,8.353375828246877e-09,47,0.9999374044186164,0.999868153048975
271,271,ES,7.2498147141173104e-09,48,0.9999639618590617,0.999935639332856
272,272,ES,5.198162734075634e-09,38,0.9999511011114347,0.9999075027848165
273,273,ES,2.1084997700816096e-09,39,0.9999663078486043,0.9999357366700328
274,274,ES,5.498063687419495e-09,51,0.9999876666261982,0.9999826450059597
275,275,ES,1.5543850056638602e-09,52,1.0000394209523822,1.0000789045749723
276,276,ES,3.5476053930178947e-09,50,1.0000007150151193,1.0000073857793563
277,277,ES,7.516737063393499e-09,41,1.0000847104298352,1.0001712743294924
278,278,ES,5.033693814612313e-09,41,1.0000040257582448,1.0000009681104407
279,279,ES,2.4860006646964903e-09,46,0.9999759632158892,0.9999475586761397
280,280,ES,6.948097617783594e-09,51,0.9999274398231038,0.9998507823286508
281,281,ES,3.1294441686977564e-09,42,0.9999483139853717,0.99989449054859
282,282,ES,3.4217454347295216e-09,53,0.9999833477407123,0.9999723032962348
283,283,ES,5.362683275103635e-09,49,1.0000454873508207,1.0000852377950562
284,284,ES,7.502522161897986e-09,49,0.9999656746453873,0.9999393030108578
285,285,ES,9.034343867235057e-09,47,0.9999221906209983,0.9998498462745948
286,286,ES,9.3015173719339e-09,36,1.0000562014238965,1.0001045683298726
287,287,ES,5.968466036455119e-09,38,1.000057342422447,1.0001198653066241
288,288,ES,8.488373726879452e-09,43,1.0000199561867127,1.0000309182598266
289,289,ES,5.169076395300912e-09,44,1.000021196721534,1.0000355238302212
290,290,ES,9.941699816640406e-09,41,1.0000708073478557,1.0001486396946528
291,291,ES,8.720995611606553e-09,37,1.0000824185257775,1.0001692349515412
292,292,ES,8.81387615283627e-09,58,1.000086686715026,1.000176985510619
293,293,ES,7.192911534977392e-11,43,1.0000044761035887,1.0000082318550034
294,294,ES,5.928826087070956e-09,48,1.0000636315566716,1.0001316028872662
295,295,ES,9.275024956058776e-09,49,0.9999082153953783,0.9998135226910224
296,296,ES,9.556782197611426e-09,44,1.00009766575182,1.0001957674589255
297,297,ES,1.5727725081540893e-09,46,1.0000339386479402,1.0000658267638083
298,298,ES,7.511316534530231e-09,48,0.9999889991425573,0.9999865950901862
299,299,ES,3.4723174302812197e-09,37,0.9999998103469806,1.0000055133007735
